claim_id,claim_seq,policy_id,station_id,solar_system,production_load,exposure,energy_backup_score,safety_compliance,claim_amount
BI-C-0004944,1,BI-049177,G4,Zeta,0.094,0.724,1,1,3497604.0
BI-C-0004945,1,BI-049188,G4,Epsilon,0.37,0.712,4,5,4201726.0
BI-C-0004946,1,BI-049208,B4,Helionis Cluster,0.358,0.627,2,3,4753369.0
BI-C-0004947,1,BI-049232,A8,Epsilon,0.163,0.339,1,2,3976323.0
BI-C-0004948,1,BI-049258,B4,Helionis Cluster,0.214,0.2,4,5,3799318.0
BI-C-0004949,1,BI-049303,G7,Helionis Cluster,0.766,0.822,2,2,2195298.0
BI-C-0004950,1,BI-049304,G1,Epsilon,0.492,0.499,2,1,11141921.0
BI-C-0004951,1,BI-049316,B8,Zeta,0.347,0.549,4,1,1472785.0
BI-C-0004952,2,BI-049316,B8,Zeta,0.347,0.549,4,1,3098593.0
BI-C-0004953,3,BI-049316,B8,Zeta,0.347,0.549,4,1,15919539.0
BI-C-0004954,1,BI-049342,A4,Epsilon,0.976,0.518,5,4,1397852.0
BI-C-0004955,1,BI-049366,G1,Zeta,0.279,0.741,3,3,1824361.0
BI-C-0004956,2,BI-049366,G1,Zeta,0.279,0.741,3,3,49972.0
BI-C-0004957,1,BI-049369,A9,Epsilon,0.291,0.238,1,4,11816070.0
BI-C-0004958,1,BI-049386,A4,Zeta,0.072,0.565,2,3,2823949.0
BI-C-0004959,1,BI-049405,A8,Zeta,0.867,0.476,3,1,410300.0
BI-C-0004960,2,BI-049405,A8,Zeta,0.867,0.476,3,1,968964.0
BI-C-0004961,1,BI-049409,B2,Epsilon,0.553,0.454,4,2,598502.0
BI-C-0004962,1,BI-049445,B9,Zeta,0.163,0.673,3,3,4735425.0
BI-C-0004963,1,BI-049470,A7,Zeta,0.558,0.431,4,5,1832263.0
BI-C-0004964,1,BI-049472,G9,Epsilon,0.886,0.402,3,4,167026.0
BI-C-0004965,1,BI-049478,A3,Epsilon,0.462,0.298,2,1,4127947.0
BI-C-0004966,1,BI-049482,B2,Helionis Cluster,0.608,0.752,4,3,806880.0
BI-C-0004967,1,BI-049484,G6,Epsilon,0.104,0.699,5,5,6779045.0
BI-C-0004968,1,BI-049488,A9,Epsilon,0.443,0.81,4,3,1718718.0
BI-C-0004969,2,BI-049488,A9,Epsilon,0.443,0.81,4,3,3315542.0
BI-C-0004970,1,BI-049501,A8,Epsilon,0.795,0.706,1,5,5305047.0
BI-C-0004971,1,BI-049542,G8,Zeta,0.143,0.533,5,1,2723152.0
BI-C-0004972,2,BI-049542,G8,Zeta,0.143,0.533,5,1,1647628.0
BI-C-0004973,1,BI-049587,G8,Zeta,0.277,0.714,2,5,2109509.0
BI-C-0004974,1,BI-049603,A6,Epsilon,0.681,0.576,1,3,3060243.0
BI-C-0004975,1,BI-049610,G9,Epsilon,0.124,0.435,3,5,3194424.0
BI-C-0004976,1,BI-049626,G7,Zeta,0.667,0.606,1,2,1430143.0
BI-C-0004977,2,BI-049626,G7,Zeta,0.667,0.606,1,2,319001.0
BI-C-0004978,3,BI-049626,G7,Zeta,0.667,0.606,1,2,2893466.0
BI-C-0004979,1,BI-049649,B3,Zeta,0.707,0.257,5,3,1863563.0
BI-C-0004980,2,BI-049649,B3,Zeta,0.707,0.257,5,3,1239950.0
BI-C-0004981,1,BI-049653,G3,Epsilon,0.294,0.872,3,1,361801.0
BI-C-0004982,1,BI-049682,A7,Epsilon,0.264,0.491,5,1,3495560.0
BI-C-0004983,2,BI-049682,A7,Epsilon,0.264,0.491,5,1,6402351.0
BI-C-0004984,3,BI-049682,A7,Epsilon,0.264,0.491,5,1,847026.0
BI-C-0004985,1,BI-049694,B4,Zeta,0.564,0.315,5,2,2625286.0
BI-C-0004986,1,BI-049711,B8,Zeta,0.696,0.514,1,3,1878665.0
BI-C-0004987,1,BI-049721,B3,Zeta,0.504,0.849,4,4,241611.0
BI-C-0004988,1,BI-049733,A5,Zeta,0.187,0.872,1,1,996634.0
BI-C-0004989,1,BI-049764,B5,Zeta,0.417,0.511,1,5,144282.0
BI-C-0004990,1,BI-049770,B4,Epsilon,0.471,0.942,1,4,291886.0
BI-C-0004991,2,BI-049770,B4,Epsilon,0.471,0.942,1,4,8477579.0
BI-C-0004992,1,BI-049789,G3,Zeta,0.217,0.571,3,2,957774.0
BI-C-0004993,1,BI-049801,A9,Epsilon,0.98,0.147,5,2,1888245.0
BI-C-0004994,1,BI-049811,G8,Zeta,0.768,0.376,5,4,4950327.0
BI-C-0004995,2,BI-049811,G8,Zeta,0.768,0.376,5,4,1138363.0
BI-C-0004996,1,BI-049819,A8,Zeta,0.244,0.569,4,3,1705935.0
BI-C-0004997,1,BI-049821,G7,Helionis Cluster,0.594,0.244,5,5,3085274.0
BI-C-0004998,1,BI-049828,G4,Helionis Cluster,0.181,0.437,3,5,1332322.0
BI-C-0004999,2,BI-049828,G4,Helionis Cluster,0.181,0.437,3,5,484350.0
BI-C-0005000,3,BI-049828,G4,Helionis Cluster,0.181,0.437,3,5,683129.0
BI-C-0005001,1,BI-049834,B8,Zeta,0.58,0.664,5,4,2009434.0
BI-C-0005002,1,BI-049849,A2,Zeta,0.442,0.742,4,2,1023057.0
BI-C-0005003,1,BI-049869,A1,Epsilon,0.554,0.609,4,5,11790041.0
BI-C-0005004,2,BI-049869,A1,Epsilon,0.554,0.609,4,5,464194.0
BI-C-0005005,1,BI-049912,B8,Epsilon,0.29,0.407,2,3,4968542.0
BI-C-0005006,2,BI-049912,B8,Epsilon,0.29,0.407,2,3,2243672.0
BI-C-0005007,3,BI-049912,B8,Epsilon,0.29,0.407,2,3,435416.0
BI-C-0005008,1,BI-049921,B6,Epsilon,0.929,0.311,3,3,931762.0
BI-C-0005009,1,BI-049931,A7,Zeta,0.652,0.146,5,5,17762899.0
BI-C-0005010,1,BI-049932,G1,Zeta,0.861,0.488,5,1,1177081.0
BI-C-0005011,1,BI-049942,B8,Epsilon,0.958,0.645,2,5,33075963.0
BI-C-0005012,1,BI-049946,G6,Epsilon,0.029,0.358,4,5,7750077.0
BI-C-0005013,2,BI-049946,G6,Epsilon,0.029,0.358,4,5,1800874.0
BI-C-0005014,3,BI-049946,G6,Epsilon,0.029,0.358,4,5,217324.0
BI-C-0005015,1,BI-049952,G3,Epsilon,0.214,0.283,2,3,7637705.0
BI-C-0005016,1,BI-049956,B1,Zeta,0.502,0.662,5,3,6083609.0
BI-C-0005017,1,BI-049969,B3,Helionis Cluster,0.38,0.713,5,4,5076312.0
BI-C-0005018,1,BI-049972,B5,Epsilon,0.813,0.556,2,2,542586.0
BI-C-0005019,1,BI-049990,G3,Zeta,0.906,0.529,1,4,3609902.0
BI-C-0005020,2,BI-049990,G3,Zeta,0.906,0.529,1,4,13965491.0
BI-C-0005021,1,BI-050025,G5,Zeta,0.001,0.782,1,2,1380100.0
BI-C-0005022,1,BI-050029,G4,Zeta,0.394,0.986,3,3,3697867.0
BI-C-0005023,2,BI-050029,G4,Zeta,0.394,0.986,3,3,294579.0
BI-C-0005024,3,BI-050029,G4,Zeta,0.394,0.986,3,3,642747.0
BI-C-0005025,1,BI-050043,G9,Helionis Cluster,0.531,0.83,2,2,5178020.0
BI-C-0005026,1,BI-050047,A1,Helionis Cluster,0.585,0.201,3,5,349846.0
BI-C-0005027,1,BI-050066,B2,Zeta,0.858,0.273,2,5,184757.0
BI-C-0005028,1,BI-050075,B1,Epsilon,0.959,0.676,3,2,2410318.0
BI-C-0005029,2,BI-050075,B1,Epsilon,0.959,0.676,3,2,2906601.0
BI-C-0005030,1,BI-050077,B8,Helionis Cluster,0.429,0.689,4,4,2648411.0
BI-C-0005031,2,BI-050077,B8,Helionis Cluster,0.429,0.689,4,4,1480283.0
BI-C-0005032,1,BI-050082,B9,Epsilon,0.146,0.785,5,1,5409873.0
BI-C-0005033,2,BI-050082,B9,Epsilon,0.146,0.785,5,1,835564.0
BI-C-0005034,3,BI-050082,B9,Epsilon,0.146,0.785,5,1,208856.0
BI-C-0005035,1,BI-050086,B6,Zeta,0.372,0.48,3,5,11735635.0
BI-C-0005036,1,BI-050088,B3,Epsilon,0.095,0.892,2,3,6847970.0
BI-C-0005037,1,BI-050093,A9,Epsilon,0.102,0.351,1,3,2429645.0
BI-C-0005038,1,BI-050094,A5,Epsilon,0.974,0.574,4,1,2157480.0
BI-C-0005039,1,BI-050115,A4,Epsilon,0.911,0.645,1,4,1553830.0
BI-C-0005040,1,BI-050124,A3,Epsilon,0.344,0.797,2,5,4013194.0
BI-C-0005041,2,BI-050124,A3,Epsilon,0.344,0.797,2,5,7716345.0
BI-C-0005042,1,BI-050132,G7,Zeta,0.41,0.314,5,2,307630.0
BI-C-0005043,2,BI-050132,G7,Zeta,0.41,0.314,5,2,11305891.0
BI-C-0005044,1,BI-050136,B7,Epsilon,0.832,0.083,5,5,1042097.0
BI-C-0005045,1,BI-050141,B1,Epsilon,0.901,0.142,5,2,6611595.0
BI-C-0005046,1,BI-050144,B3,Helionis Cluster,0.712,0.46,5,5,10992279.0
BI-C-0005047,1,BI-050170,B2,Epsilon,0.07,0.85,5,3,2075964.0
BI-C-0005048,1,BI-050171,A9,Helionis Cluster,0.024,0.209,2,5,1647839.0
BI-C-0005049,1,BI-050175,B9,Epsilon,0.714,0.588,3,1,2972358.0
BI-C-0005050,1,BI-050197,G8,Zeta,0.628,0.525,5,1,2627462.0
BI-C-0005051,1,BI-050206,G1,Epsilon,0.012,0.46,5,2,1946526.0
BI-C-0005052,2,BI-050206,G1,Epsilon,0.012,0.46,5,2,8141325.0
BI-C-0005053,3,BI-050206,G1,Epsilon,0.012,0.46,5,2,4171889.0
BI-C-0005054,1,BI-050222,G8,Epsilon,0.426,0.285,2,3,3189672.0
BI-C-0005055,1,BI-050225,B6,Helionis Cluster,0.087,0.217,4,3,3449262.0
BI-C-0005056,1,BI-050242,B7,Zeta,0.32,0.709,1,2,370374.0
BI-C-0005057,2,BI-050242,B7,Zeta,0.32,0.709,1,2,1656972.0
BI-C-0005058,3,BI-050242,B7,Zeta,0.32,0.709,1,2,3689149.0
BI-C-0005059,4,BI-050242,B7,Zeta,0.32,0.709,1,2,4039409.0
BI-C-0005060,1,BI-050269,B3,Helionis Cluster,0.907,0.589,5,5,7690859.0
BI-C-0005061,2,BI-050269,B3,Helionis Cluster,0.907,0.589,5,5,4251196.0
BI-C-0005062,1,BI-050281,A7,Zeta,0.293,0.416,4,3,1643635.0
BI-C-0005063,1,BI-050296,A3,Zeta,0.792,0.877,5,3,3565924.0
BI-C-0005064,1,BI-050298,G2,Zeta,0.589,0.495,1,1,695736.0
BI-C-0005065,2,BI-050298,G2,Zeta,0.589,0.495,1,1,2098319.0
BI-C-0005066,3,BI-050298,G2,Zeta,0.589,0.495,1,1,3420156.0
BI-C-0005067,4,BI-050298,G2,Zeta,0.589,0.495,1,1,6448824.0
BI-C-0005068,1,BI-050303,A6,Epsilon,0.226,0.183,5,1,2258892.0
BI-C-0005069,1,BI-050312,B8,Helionis Cluster,0.5,0.495,1,1,3617019.0
BI-C-0005070,1,BI-050340,B7,Helionis Cluster,0.42,0.288,5,5,26015271.0
BI-C-0005071,1,BI-050344,G5,Epsilon,0.506,0.455,3,3,4328431.0
BI-C-0005072,1,BI-050349,B1,Epsilon,0.288,0.259,4,4,1020328.0
BI-C-0005073,1,BI-050376,G5,Helionis Cluster,0.494,0.445,2,3,1988865.0
BI-C-0005074,1,BI-050382,B8,Zeta,0.739,0.606,5,1,1031871.0
BI-C-0005075,1,BI-050388,B8,Helionis Cluster,0.673,0.307,4,5,4460871.0
BI-C-0005076,2,BI-050388,B8,Helionis Cluster,0.673,0.307,4,5,6904641.0
BI-C-0005077,3,BI-050388,B8,Helionis Cluster,0.673,0.307,4,5,5463699.0
BI-C-0005078,1,BI-050394,B2,Zeta,0.4,0.438,2,3,2416141.0
BI-C-0005079,1,BI-050427,A8,Epsilon,0.632,0.622,1,4,1526068.0
BI-C-0005080,2,BI-050427,A8,Epsilon,0.632,0.622,1,4,3626528.0
BI-C-0005081,1,BI-050448,G8,Epsilon,0.186,0.754,3,5,13298616.0
BI-C-0005082,1,BI-050504,B6,Epsilon,0.907,0.359,2,2,133841.0
BI-C-0005083,1,BI-050507,B4,Epsilon,0.832,0.363,4,5,4702552.0
BI-C-0005084,2,BI-050507,B4,Epsilon,0.832,0.363,4,5,6465544.0
BI-C-0005085,1,BI-050521,A2,Zeta,0.882,0.436,3,2,3318371.0
BI-C-0005086,2,BI-050521,A2,Zeta,0.882,0.436,3,2,3200538.0
BI-C-0005087,3,BI-050521,A2,Zeta,0.882,0.436,3,2,2389533.0
BI-C-0005088,4,BI-050521,A2,Zeta,0.882,0.436,3,2,1252123.0
BI-C-0005089,1,BI-050523,G3,Epsilon,0.175,0.633,2,1,310865.0
BI-C-0005090,1,BI-050530,G7,Zeta,0.831,0.227,4,5,277145.0
BI-C-0005091,1,BI-050562,A6,Helionis Cluster,0.014,0.713,5,2,13015112.0
BI-C-0005092,1,BI-050590,A4,Helionis Cluster,0.929,0.399,1,2,5785334.0
BI-C-0005093,1,BI-050592,G2,Zeta,0.508,0.366,3,5,13449652.0
BI-C-0005094,1,BI-050606,B7,Helionis Cluster,0.065,0.291,3,2,5048116.0
BI-C-0005095,2,BI-050606,B7,Helionis Cluster,0.065,0.291,3,2,7449908.0
BI-C-0005096,3,BI-050606,B7,Helionis Cluster,0.065,0.291,3,2,1466733.0
BI-C-0005097,1,BI-050631,A7,Zeta,0.407,0.487,1,2,1929996.0
BI-C-0005098,1,BI-050642,B2,Zeta,0.796,0.485,1,2,6393423.0
BI-C-0005099,1,BI-050645,A5,Zeta,0.483,0.576,3,1,2550659.0
BI-C-0005100,2,BI-050645,A5,Zeta,0.483,0.576,3,1,1340425.0
BI-C-0005101,1,BI-050656,A7,Helionis Cluster,0.601,0.649,3,1,1669015.0
BI-C-0005102,1,BI-050659,G2,Epsilon,0.065,0.293,1,3,1835067.0
BI-C-0005103,1,BI-050678,G9,Zeta,0.882,0.397,4,1,955887.0
BI-C-0005104,1,BI-050681,B4,Zeta,0.982,0.273,4,1,1979367.0
BI-C-0005105,2,BI-050681,B4,Zeta,0.982,0.273,4,1,1213538.0
BI-C-0005106,1,BI-050698,A8,Helionis Cluster,0.528,0.708,4,2,3577571.0
BI-C-0005107,1,BI-050700,A5,Zeta,0.892,0.574,5,4,714911.0
BI-C-0005108,1,BI-050749,G5,Helionis Cluster,0.49,0.677,5,4,930368.0
BI-C-0005109,2,BI-050749,G5,Helionis Cluster,0.49,0.677,5,4,2512192.0
BI-C-0005110,1,BI-050761,A6,Epsilon,0.756,0.299,1,1,1269872.0
BI-C-0005111,2,BI-050761,A6,Epsilon,0.756,0.299,1,1,75021399.0
BI-C-0005112,3,BI-050761,A6,Epsilon,0.756,0.299,1,1,3210594.0
BI-C-0005113,4,BI-050761,A6,Epsilon,0.756,0.299,1,1,3573242.0
BI-C-0005114,1,BI-050775,B8,Helionis Cluster,0.022,0.375,2,2,16993753.0
BI-C-0005115,2,BI-050775,B8,Helionis Cluster,0.022,0.375,2,2,5294696.0
BI-C-0005116,1,BI-050782,A6,Helionis Cluster,0.593,0.557,5,1,770711.0
BI-C-0005117,1,BI-050799,B9,Helionis Cluster,0.944,0.942,2,1,1409216.0
BI-C-0005118,1,BI-050807,B2,Epsilon,0.033,0.613,5,4,1837292.0
BI-C-0005119,2,BI-050807,B2,Epsilon,0.033,0.613,5,4,2480786.0
BI-C-0005120,1,BI-050816,G6,Helionis Cluster,0.739,0.461,3,3,834710.0
BI-C-0005121,1,BI-050819,G5,Zeta,0.723,0.462,2,1,3230833.0
BI-C-0005122,2,BI-050819,G5,Zeta,0.723,0.462,2,1,601537.0
BI-C-0005123,1,BI-050835,G8,Helionis Cluster,0.013,0.36,2,4,3676688.0
BI-C-0005124,1,BI-050844,G9,Epsilon,0.421,0.554,2,1,2339828.0
BI-C-0005125,1,BI-050855,G9,Epsilon,0.896,0.818,5,3,1216897.0
BI-C-0005126,1,BI-050857,G5,Epsilon,0.618,0.315,4,1,669497.0
BI-C-0005127,1,BI-050864,G6,Zeta,0.197,0.327,1,4,3648020.0
BI-C-0005128,1,BI-050876,A8,Epsilon,0.702,0.799,1,5,466682.0
BI-C-0005129,1,BI-050938,G1,Helionis Cluster,0.773,0.552,5,1,1101685.0
BI-C-0005130,2,BI-050938,G1,Helionis Cluster,0.773,0.552,5,1,1514691.0
BI-C-0005131,1,BI-050944,B5,Helionis Cluster,0.468,0.695,4,2,2652262.0
BI-C-0005132,1,BI-050948,G9,Epsilon,0.44,0.483,5,5,838606.0
BI-C-0005133,1,BI-050963,G6,Epsilon,0.242,0.496,2,4,1921927.0
BI-C-0005134,1,BI-050974,A8,Zeta,0.586,0.576,4,2,920666.0
BI-C-0005135,1,BI-050978,A5,Epsilon,0.359,0.622,4,3,1296999.0
BI-C-0005136,1,BI-050998,A7,Epsilon,0.501,0.922,5,5,3756727.0
BI-C-0005137,2,BI-050998,A7,Epsilon,0.501,0.922,5,5,1158976.0
BI-C-0005138,1,BI-051019,G4,Zeta,0.744,0.083,4,2,2433259.0
BI-C-0005139,1,BI-051027,A5,Helionis Cluster,0.639,0.691,5,5,2525832.0
BI-C-0005140,1,BI-051052,G2,Epsilon,0.321,0.578,4,3,19302227.0
BI-C-0005141,2,BI-051052,G2,Epsilon,0.321,0.578,4,3,469464.0
BI-C-0005142,3,BI-051052,G2,Epsilon,0.321,0.578,4,3,3465780.0
BI-C-0005143,4,BI-051052,G2,Epsilon,0.321,0.578,4,3,2979416.0
BI-C-0005144,1,BI-051063,A9,Zeta,0.993,0.857,4,1,7133228.0
BI-C-0005145,2,BI-051063,A9,Zeta,0.993,0.857,4,1,163871.0
BI-C-0005146,1,BI-051070,A1,Epsilon,0.896,0.506,5,2,7797353.0
BI-C-0005147,1,BI-051072,G1,Helionis Cluster,0.951,0.273,3,1,3555757.0
BI-C-0005148,2,BI-051072,G1,Helionis Cluster,0.951,0.273,3,1,797747.0
BI-C-0005149,1,BI-051074,A8,Epsilon,0.874,0.946,1,1,1792466.0
BI-C-0005150,1,BI-051075,A3,Epsilon,0.305,0.547,5,4,2606128.0
BI-C-0005151,2,BI-051075,A3,Epsilon,0.305,0.547,5,4,1207429.0
BI-C-0005152,3,BI-051075,A3,Epsilon,0.305,0.547,5,4,1088959.0
BI-C-0005153,1,BI-051117,G1,Zeta,0.135,0.71,5,3,2918162.0
BI-C-0005154,2,BI-051117,G1,Zeta,0.135,0.71,5,3,818887.0
BI-C-0005155,3,BI-051117,G1,Zeta,0.135,0.71,5,3,13022781.0
BI-C-0005156,4,BI-051117,G1,Zeta,0.135,0.71,5,3,2999148.0
BI-C-0005157,1,BI-051158,G1,Zeta,0.309,0.563,3,2,4159778.0
BI-C-0005158,1,BI-051186,B8,Epsilon,0.77,0.484,5,2,1059914.0
BI-C-0005159,1,BI-051253,B7,Epsilon,0.848,0.537,2,3,1341287.0
BI-C-0005160,2,BI-051253,B7,Epsilon,0.848,0.537,2,3,2072892.0
BI-C-0005161,3,BI-051253,B7,Epsilon,0.848,0.537,2,3,5425475.0
BI-C-0005162,1,BI-051264,G7,Epsilon,0.38,0.589,1,1,15791396.0
BI-C-0005163,1,BI-051277,B1,Epsilon,0.151,0.477,2,1,1140004.0
BI-C-0005164,1,BI-051299,A1,Epsilon,0.928,0.739,1,2,3166627.0
BI-C-0005165,1,BI-051337,A7,Epsilon,0.388,0.731,5,4,311339.0
BI-C-0005166,1,BI-051360,G1,Helionis Cluster,0.808,0.651,5,4,767497.0
BI-C-0005167,1,BI-051362,G7,Epsilon,0.093,0.492,3,5,363402.0
BI-C-0005168,1,BI-051368,B1,Epsilon,0.423,0.486,4,3,2387504.0
BI-C-0005169,1,BI-051375,A1,Helionis Cluster,0.209,0.747,4,4,2282242.0
BI-C-0005170,1,BI-051418,A8,Epsilon,0.798,0.653,1,5,1362759.0
BI-C-0005171,1,BI-051420,A4,Epsilon,0.25,0.276,4,3,1356567.0
BI-C-0005172,1,BI-051424,A9,Epsilon,0.322,0.772,2,2,4537235.0
BI-C-0005173,1,BI-051429,G5,Zeta,0.469,0.344,1,1,19068621.0
BI-C-0005174,1,BI-051433,A3,Zeta,0.631,0.852,4,1,1076535.0
BI-C-0005175,1,BI-051442,G6,Zeta,0.459,0.349,1,4,230459.0
BI-C-0005176,1,BI-051456,B8,Epsilon,0.567,0.529,4,5,2451765.0
BI-C-0005177,2,BI-051456,B8,Epsilon,0.567,0.529,4,5,868164.0
BI-C-0005178,1,BI-051461,G1,Zeta,0.561,0.484,4,2,2948430.0
BI-C-0005179,1,BI-051474,A4,Epsilon,0.505,0.638,3,3,4189069.0
BI-C-0005180,1,BI-051497,A9,Epsilon,0.309,0.802,2,3,1168702.0
BI-C-0005181,2,BI-051497,A9,Epsilon,0.309,0.802,2,3,936037.0
BI-C-0005182,1,BI-051502,A1,Epsilon,0.511,0.578,4,4,714863.0
BI-C-0005183,1,BI-051513,G6,Epsilon,0.571,0.534,3,2,621120.0
BI-C-0005184,1,BI-051517,G4,Epsilon,0.425,0.681,5,4,4716459.0
BI-C-0005185,2,BI-051517,G4,Epsilon,0.425,0.681,5,4,4854972.0
BI-C-0005186,1,BI-051546,A2,Helionis Cluster,0.534,0.359,5,5,964015.0
BI-C-0005187,1,BI-051560,A9,Zeta,0.17,0.442,5,4,7923368.0
BI-C-0005188,1,BI-051565,A6,Zeta,0.31,0.626,5,5,522132.0
BI-C-0005189,1,BI-051605,B1,Epsilon,0.832,0.862,1,4,7818392.0
BI-C-0005190,1,BI-051619,B8,Zeta,0.709,0.357,5,4,458890.0
BI-C-0005191,1,BI-051646,G1,Helionis Cluster,0.486,0.84,1,2,6641157.0
BI-C-0005192,2,BI-051646,G1,Helionis Cluster,0.486,0.84,1,2,11282097.0
BI-C-0005193,1,BI-051656,G5,Epsilon,0.911,0.536,5,1,767976.0
BI-C-0005194,2,BI-051656,G5,Epsilon,0.911,0.536,5,1,1036441.0
BI-C-0005195,3,BI-051656,G5,Epsilon,0.911,0.536,5,1,1260934.0
BI-C-0005196,1,BI-051666,A6,Zeta,0.445,0.342,2,1,378541.0
BI-C-0005197,2,BI-051666,A6,Zeta,0.445,0.342,2,1,8337736.0
BI-C-0005198,3,BI-051666,A6,Zeta,0.445,0.342,2,1,3288130.0
BI-C-0005199,1,BI-051669,B9,Epsilon,0.894,0.554,2,4,1572593.0
BI-C-0005200,1,BI-051671,A1,Helionis Cluster,0.604,0.351,5,5,2704271.0
BI-C-0005201,2,BI-051671,A1,Helionis Cluster,0.604,0.351,5,5,9866383.0
BI-C-0005202,1,BI-051689,B1,Epsilon,0.157,0.454,3,1,2037942.0
BI-C-0005203,2,BI-051689,B1,Epsilon,0.157,0.454,3,1,1308676.0
BI-C-0005204,3,BI-051689,B1,Epsilon,0.157,0.454,3,1,3775804.0
BI-C-0005205,4,BI-051689,B1,Epsilon,0.157,0.454,3,1,55094141.0
BI-C-0005206,1,BI-051694,G6,Epsilon,0.617,0.34,5,2,1254654.0
BI-C-0005207,2,BI-051694,G6,Epsilon,0.617,0.34,5,2,1458106.0
BI-C-0005208,3,BI-051694,G6,Epsilon,0.617,0.34,5,2,3682206.0
BI-C-0005209,4,BI-051694,G6,Epsilon,0.617,0.34,5,2,6048527.0
BI-C-0005210,1,BI-051697,G6,Epsilon,0.212,0.185,1,5,573587.0
BI-C-0005211,1,BI-051723,B9,Helionis Cluster,0.897,0.8,4,5,14625084.0
BI-C-0005212,2,BI-051723,B9,Helionis Cluster,0.897,0.8,4,5,4333247.0
BI-C-0005213,1,BI-051734,G7,Zeta,0.071,0.681,2,2,3601397.0
BI-C-0005214,1,BI-051764,A8,Helionis Cluster,0.76,0.14,3,5,6814976.0
BI-C-0005215,1,BI-051781,A7,Helionis Cluster,0.197,0.529,3,1,799076.0
BI-C-0005216,2,BI-051781,A7,Helionis Cluster,0.197,0.529,3,1,566096.0
BI-C-0005217,3,BI-051781,A7,Helionis Cluster,0.197,0.529,3,1,3658791.0
BI-C-0005218,4,BI-051781,A7,Helionis Cluster,0.197,0.529,3,1,6799753.0
BI-C-0005219,1,BI-051790,B5,Epsilon,0.579,0.387,1,1,13923624.0
BI-C-0005220,1,BI-051810,G8,Epsilon,0.04,0.735,5,2,1587569.0
BI-C-0005221,1,BI-051819,G6,Zeta,0.188,0.841,3,3,2885846.0
BI-C-0005222,2,BI-051819,G6,Zeta,0.188,0.841,3,3,374542.0
BI-C-0005223,1,BI-051828,B2,Epsilon,0.97,0.62,1,4,1863469.0
BI-C-0005224,1,BI-051838,G1,Zeta,0.401,0.546,3,1,1864268.0
BI-C-0005225,1,BI-051839,A8,Zeta,0.478,0.694,2,4,2545635.0
BI-C-0005226,1,BI-051844,B8,Zeta,0.738,0.574,1,5,2610571.0
BI-C-0005227,1,BI-051848,A6,Zeta,0.074,0.744,5,5,4157793.0
BI-C-0005228,1,BI-051849,B9,Zeta,0.836,0.122,3,5,5016638.0
BI-C-0005229,1,BI-051853,G5,Zeta,0.184,0.26,3,3,19262115.0
BI-C-0005230,1,BI-051864,A7,Epsilon,0.191,0.178,1,2,1386624.0
BI-C-0005231,1,BI-051869,A4,Zeta,0.37,0.2,2,4,4871349.0
BI-C-0005232,1,BI-051880,G1,Epsilon,0.397,0.616,4,3,6886560.0
BI-C-0005233,2,BI-051880,G1,Epsilon,0.397,0.616,4,3,4689631.0
BI-C-0005234,3,BI-051880,G1,Epsilon,0.397,0.616,4,3,1396669.0
BI-C-0005235,1,BI-051892,B8,Zeta,0.342,0.278,4,3,953536.0
BI-C-0005236,2,BI-051892,B8,Zeta,0.342,0.278,4,3,280937.0
BI-C-0005237,3,BI-051892,B8,Zeta,0.342,0.278,4,3,1704984.0
BI-C-0005238,4,BI-051892,B8,Zeta,0.342,0.278,4,3,5405096.0
BI-C-0005239,1,BI-051895,B6,Zeta,0.912,0.103,5,5,2763115.0
BI-C-0005240,1,BI-051900,A9,Zeta,0.369,0.574,3,2,2894143.0
BI-C-0005241,1,BI-051902,B1,Zeta,0.986,0.634,3,3,1152245.0
BI-C-0005242,1,BI-051904,B5,Zeta,0.775,0.359,4,5,853698.0
BI-C-0005243,1,BI-051926,G7,Epsilon,0.231,0.768,1,5,10709282.0
BI-C-0005244,1,BI-051982,G5,Epsilon,0.544,0.705,4,5,328078.0
BI-C-0005245,1,BI-052005,A7,Zeta,0.646,0.207,5,3,16416151.0
BI-C-0005246,1,BI-052022,G9,Epsilon,0.393,0.221,2,4,3759146.0
BI-C-0005247,1,BI-052031,A5,Zeta,0.986,0.593,3,2,5508200.0
BI-C-0005248,2,BI-052031,A5,Zeta,0.986,0.593,3,2,180199.0
BI-C-0005249,1,BI-052043,B7,Helionis Cluster,0.516,0.789,4,5,1447900.0
BI-C-0005250,1,BI-052062,G5,Zeta,0.883,0.234,5,5,2964568.0
BI-C-0005251,1,BI-052063,G7,Helionis Cluster,0.418,0.318,2,1,561060.0
BI-C-0005252,1,BI-052066,B6,Helionis Cluster,0.405,0.686,3,5,1132008.0
BI-C-0005253,1,BI-052097,G8,Helionis Cluster,0.938,0.333,5,1,1192052.0
BI-C-0005254,1,BI-052141,B2,Epsilon,0.763,0.226,5,1,17524095.0
BI-C-0005255,1,BI-052150,G7,Epsilon,0.619,0.32,1,1,3242095.0
BI-C-0005256,2,BI-052150,G7,Epsilon,0.619,0.32,1,1,7304307.0
BI-C-0005257,1,BI-052157,A2,Epsilon,0.516,0.571,2,3,1809995.0
BI-C-0005258,1,BI-052163,G7,Zeta,0.806,0.375,3,2,2241172.0
BI-C-0005259,2,BI-052163,G7,Zeta,0.806,0.375,3,2,351230.0
